No.;Time;;;;;time 2;time 1;delay;;delay 2;delay 1;jitter
11744;67,444822;67,444822;;;;67,444822;67,444822;0;;0,003692;0;0,003692
11745;67,444822;67,444822;;;;67,448514;67,444822;0,003692;;0,003726;0,003692;3,4E-05
11747;67,448514;67,448514;;;;67,45224;67,448514;0,003726;;0;0,003726;-0,003726
11754;67,45224;67,45224;;;;67,45224;67,45224;0;;0;0;0
11755;67,45224;67,45224;;;;67,45224;67,45224;0;;0,036375;0;0,036375
11756;67,45224;67,45224;;;;67,488615;67,45224;0,036375;;0;0,036375;-0,036375
11771;67,488615;67,488615;;;;67,488615;67,488615;0;;0,000107;0;0,000107
11772;67,488615;67,488615;;;;67,488722;67,488615;0,000107;;0,001307;0,000107;0,0012
11774;67,488722;67,488722;;;;67,490029;67,488722;0,001307;;0,005012;0,001307;0,003705
11775;67,490029;67,490029;;;;67,495041;67,490029;0,005012;;0,014858;0,005012;0,009846
11780;67,495041;67,495041;;;;67,509899;67,495041;0,014858;;0,017219;0,014858;0,002361
11790;67,509899;67,509899;;;;67,527118;67,509899;0,017219;;0,011568;0,017219;-0,005651
11795;67,527118;67,527118;;;;67,538686;67,527118;0,011568;;0,086163;0,011568;0,074595
11816;67,538686;67,538686;;;;67,624849;67,538686;0,086163;;0,040638;0,086163;-0,045525
11837;67,624849;67,624849;;;;67,665487;67,624849;0,040638;;0,000152;0,040638;-0,040486
11850;67,665487;67,665487;;;;67,665639;67,665487;0,000152;;0,000169;0,000152;1,7E-05
11851;67,665639;67,665639;;;;67,665808;67,665639;0,000169;;0,000197;0,000169;2,8E-05
11852;67,665808;67,665808;;;;67,666005;67,665808;0,000197;;0,000697;0,000197;0,0005
11853;67,666005;67,666005;;;;67,666702;67,666005;0,000697;;0,066029;0,000697;0,065332
11854;67,666702;67,666702;;;;67,732731;67,666702;0,066029;;0,002774;0,066029;-0,063255
11870;67,732731;67,732731;;;;67,735505;67,732731;0,002774;;0;0,002774;-0,002774
11873;67,735505;67,735505;;;;67,735505;67,735505;0;;0,000195;0;0,000195
11874;67,735505;67,735505;;;;67,7357;67,735505;0,000195;;0;0,000195;-0,000195
11875;67,7357;67,7357;;;;67,7357;67,7357;0;;0,004502;0;0,004502
11876;67,7357;67,7357;;;;67,740202;67,7357;0,004502;;0;0,004502;-0,004502
11879;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11880;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11881;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11882;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11883;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11884;67,740202;67,740202;;;;67,740202;67,740202;0;;0;0;0
11885;67,740202;67,740202;;;;67,740202;67,740202;0;;0,000214;0;0,000214
11886;67,740202;67,740202;;;;67,740416;67,740202;0,000214;;0,000111;0,000214;-0,000103
11888;67,740416;67,740416;;;;67,740527;67,740416;0,000111;;7E-05;0,000111;-4,1E-05
11889;67,740527;67,740527;;;;67,740597;67,740527;7E-05;;6,9E-05;7E-05;-1E-06
11890;67,740597;67,740597;;;;67,740666;67,740597;6,9E-05;;0,000291;6,9E-05;0,000222
11891;67,740666;67,740666;;;;67,740957;67,740666;0,000291;;0,002764;0,000291;0,002473
11892;67,740957;67,740957;;;;67,743721;67,740957;0,002764;;0,000136;0,002764;-0,002628
11893;67,743721;67,743721;;;;67,743857;67,743721;0,000136;;0,054863;0,000136;0,054727
11894;67,743857;67,743857;;;;67,79872;67,743857;0,054863;;0,005934;0,054863;-0,048929
11912;67,79872;67,79872;;;;67,804654;67,79872;0,005934;;0,028006;0,005934;0,022072
11914;67,804654;67,804654;;;;67,83266;67,804654;0,028006;;0;0,028006;-0,028006
11919;67,83266;67,83266;;;;67,83266;67,83266;0;;0;0;0
11920;67,83266;67,83266;;;;67,83266;67,83266;0;;0,00126;0;0,00126
11925;67,83266;67,83266;;;;67,83392;67,83266;0,00126;;7,2E-05;0,00126;-0,001188
11926;67,83392;67,83392;;;;67,833992;67,83392;7,2E-05;;0,000385;7,2E-05;0,000313
11927;67,833992;67,833992;;;;67,834377;67,833992;0,000385;;0,047906;0,000385;0,047521
11928;67,834377;67,834377;;;;67,882283;67,834377;0,047906;;0,054938;0,047906;0,007032
11958;67,882283;67,882283;;;;67,937221;67,882283;0,054938;;0,052819;0,054938;-0,002119
11968;67,937221;67,937221;;;;67,99004;67,937221;0,052819;;0,269618;0,052819;0,216799
12006;67,99004;67,99004;;;;68,259658;67,99004;0,269618;;0,0013;0,269618;-0,268318
12044;68,259658;68,259658;;;;68,260958;68,259658;0,0013;;0,275325;0,0013;0,274025
12045;68,260958;68,260958;;;;68,536283;68,260958;0,275325;;0;0,275325;-0,275325
12090;68,536283;68,536283;;;;68,536283;68,536283;0;;0;0;0
12091;68,536283;68,536283;;;;68,536283;68,536283;0;;0;0;0
12092;68,536283;68,536283;;;;68,536283;68,536283;0;;0,000185;0;0,000185
12095;68,536283;68,536283;;;;68,536468;68,536283;0,000185;;0,042437;0,000185;0,042252
12099;68,536468;68,536468;;;;68,578905;68,536468;0,042437;;0,035134;0,042437;-0,007303
12116;68,578905;68,578905;;;;68,614039;68,578905;0,035134;;0;0,035134;-0,035134
12136;68,614039;68,614039;;;;68,614039;68,614039;0;;0,104498;0;0,104498
12137;68,614039;68,614039;;;;68,718537;68,614039;0,104498;;0,010754;0,104498;-0,093744
12166;68,718537;68,718537;;;;68,729291;68,718537;0,010754;;0,667647;0,010754;0,656893
12172;68,729291;68,729291;;;;69,396938;68,729291;0,667647;;0,038291;0,667647;-0,629356
12231;69,396938;69,396938;;;;69,435229;69,396938;0,038291;;0,045445;0,038291;0,007154
12259;69,435229;69,435229;;;;69,480674;69,435229;0,045445;;0,354693;0,045445;0,309248
12273;69,480674;69,480674;;;;69,835367;69,480674;0,354693;;0,152966;0,354693;-0,201727
12410;69,835367;69,835367;;;;69,988333;69,835367;0,152966;;0,000133;0,152966;-0,152833
12495;69,988333;69,988333;;;;69,988466;69,988333;0,000133;;0,000616;0,000133;0,000483
12496;69,988466;69,988466;;;;69,989082;69,988466;0,000616;;0,079893;0,000616;0,079277
12497;69,989082;69,989082;;;;70,068975;69,989082;0,079893;;0,018062;0,079893;-0,061831
12543;70,068975;70,068975;;;;70,087037;70,068975;0,018062;;0,002032;0,018062;-0,01603
12553;70,087037;70,087037;;;;70,089069;70,087037;0,002032;;0;0,002032;-0,002032
12554;70,089069;70,089069;;;;70,089069;70,089069;0;;0;0;0
12555;70,089069;70,089069;;;;70,089069;70,089069;0;;0,078383;0;0,078383
12556;70,089069;70,089069;;;;70,167452;70,089069;0,078383;;0;0,078383;-0,078383
12594;70,167452;70,167452;;;;70,167452;70,167452;0;;0;0;0
12595;70,167452;70,167452;;;;70,167452;70,167452;0;;6,9E-05;0;6,9E-05
12596;70,167452;70,167452;;;;70,167521;70,167452;6,9E-05;;0;6,9E-05;-6,9E-05
12597;70,167521;70,167521;;;;70,167521;70,167521;0;;0,080099;0;0,080099
12598;70,167521;70,167521;;;;70,24762;70,167521;0,080099;;0,030977;0,080099;-0,049122
12640;70,24762;70,24762;;;;70,278597;70,24762;0,030977;;0;0,030977;-0,030977
12659;70,278597;70,278597;;;;70,278597;70,278597;0;;0,000222;0;0,000222
12660;70,278597;70,278597;;;;70,278819;70,278597;0,000222;;0,000625;0,000222;0,000403
12662;70,278819;70,278819;;;;70,279444;70,278819;0,000625;;0,056344;0,000625;0,055719
12664;70,279444;70,279444;;;;70,335788;70,279444;0,056344;;0,267156;0,056344;0,210812
12704;70,335788;70,335788;;;;70,602944;70,335788;0,267156;;0,00018;0,267156;-0,266976
12872;70,602944;70,602944;;;;70,603124;70,602944;0,00018;;0,102718;0,00018;0,102538
12873;70,603124;70,603124;;;;70,705842;70,603124;0,102718;;0,010998;0,102718;-0,09172
12896;70,705842;70,705842;;;;70,71684;70,705842;0,010998;;0,000299;0,010998;-0,010699
12897;70,71684;70,71684;;;;70,717139;70,71684;0,000299;;0;0,000299;-0,000299
12898;70,717139;70,717139;;;;70,717139;70,717139;0;;4,4E-05;0;4,4E-05
12899;70,717139;70,717139;;;;70,717183;70,717139;4,4E-05;;9,2E-05;4,4E-05;4,8E-05
12900;70,717183;70,717183;;;;70,717275;70,717183;9,2E-05;;0,033702;9,2E-05;0,03361
12901;70,717275;70,717275;;;;70,750977;70,717275;0,033702;;0,038909;0,033702;0,005207
12907;70,750977;70,750977;;;;70,789886;70,750977;0,038909;;0,000117;0,038909;-0,038792
12913;70,789886;70,789886;;;;70,790003;70,789886;0,000117;;0,000376;0,000117;0,000259
12914;70,790003;70,790003;;;;70,790379;70,790003;0,000376;;0,262642;0,000376;0,262266
12915;70,790379;70,790379;;;;71,053021;70,790379;0,262642;;0,041872;0,262642;-0,22077
12946;71,053021;71,053021;;;;71,094893;71,053021;0,041872;;0,061677;0,041872;0,019805
12953;71,094893;71,094893;;;;71,15657;71,094893;0,061677;;0,001131;0,061677;-0,060546
12971;71,15657;71,15657;;;;71,157701;71,15657;0,001131;;3,7E-05;0,001131;-0,001094
12972;71,157701;71,157701;;;;71,157738;71,157701;3,7E-05;;0,002094;3,7E-05;0,002057
12973;71,157738;71,157738;;;;71,159832;71,157738;0,002094;;0,047932;0,002094;0,045838
12974;71,159832;71,159832;;;;71,207764;71,159832;0,047932;;0,070578;0,047932;0,022646
13005;71,207764;71,207764;;;;71,278342;71,207764;0,070578;;0,017827;0,070578;-0,052751
13066;71,278342;71,278342;;;;71,296169;71,278342;0,017827;;0,000551;0,017827;-0,017276
13096;71,296169;71,296169;;;;71,29672;71,296169;0,000551;;0,000309;0,000551;-0,000242
13097;71,29672;71,29672;;;;71,297029;71,29672;0,000309;;0,034938;0,000309;0,034629
13098;71,297029;71,297029;;;;71,331967;71,297029;0,034938;;0,010389;0,034938;-0,024549
13119;71,331967;71,331967;;;;71,342356;71,331967;0,010389;;0;0,010389;-0,010389
13123;71,342356;71,342356;;;;71,342356;71,342356;0;;0,000311;0;0,000311
13124;71,342356;71,342356;;;;71,342667;71,342356;0,000311;;0,03736;0,000311;0,037049
13125;71,342667;71,342667;;;;71,380027;71,342667;0,03736;;0,000856;0,03736;-0,036504
13126;71,380027;71,380027;;;;71,380883;71,380027;0,000856;;0,000185;0,000856;-0,000671
13127;71,380883;71,380883;;;;71,381068;71,380883;0,000185;;0,081309;0,000185;0,081124
13128;71,381068;71,381068;;;;71,462377;71,381068;0,081309;;1,206609;0,081309;1,1253
13185;71,462377;71,462377;;;;72,668986;71,462377;1,206609;;0,134085;1,206609;-1,072524
13952;72,668986;72,668986;;;;72,803071;72,668986;0,134085;;0,214718;0,134085;0,080633
14028;72,803071;72,803071;;;;73,017789;72,803071;0,214718;;0,000252;0,214718;-0,214466
14119;73,017789;73,017789;;;;73,018041;73,017789;0,000252;;0,001605;0,000252;0,001353
14122;73,018041;73,018041;;;;73,019646;73,018041;0,001605;;0,069322;0,001605;0,067717
14124;73,019646;73,019646;;;;73,088968;73,019646;0,069322;;0,179053;0,069322;0,109731
14176;73,088968;73,088968;;;;73,268021;73,088968;0,179053;;0,063497;0,179053;-0,115556
14268;73,268021;73,268021;;;;73,331518;73,268021;0,063497;;0,006673;0,063497;-0,056824
14286;73,331518;73,331518;;;;73,338191;73,331518;0,006673;;0;0,006673;-0,006673
14312;73,338191;73,338191;;;;73,338191;73,338191;0;;0;0;0
14313;73,338191;73,338191;;;;73,338191;73,338191;0;;0,142643;0;0,142643
14314;73,338191;73,338191;;;;73,480834;73,338191;0,142643;;0,007018;0,142643;-0,135625
14432;73,480834;73,480834;;;;73,487852;73,480834;0,007018;;0;0,007018;-0,007018
14439;73,487852;73,487852;;;;73,487852;73,487852;0;;0,032049;0;0,032049
14440;73,487852;73,487852;;;;73,519901;73,487852;0,032049;;0;0,032049;-0,032049
14463;73,519901;73,519901;;;;73,519901;73,519901;0;;0,000158;0;0,000158
14464;73,519901;73,519901;;;;73,520059;73,519901;0,000158;;0,000787;0,000158;0,000629
14465;73,520059;73,520059;;;;73,520846;73,520059;0,000787;;0,162624;0,000787;0,161837
14467;73,520846;73,520846;;;;73,68347;73,520846;0,162624;;0,260894;0,162624;0,09827
14585;73,68347;73,68347;;;;73,944364;73,68347;0,260894;;0,030496;0,260894;-0,230398
14799;73,944364;73,944364;;;;73,97486;73,944364;0,030496;;0,031755;0,030496;0,001259
14800;73,97486;73,97486;;;;74,006615;73,97486;0,031755;;0,000171;0,031755;-0,031584
14801;74,006615;74,006615;;;;74,006786;74,006615;0,000171;;0,029792;0,000171;0,029621
14802;74,006786;74,006786;;;;74,036578;74,006786;0,029792;;0,002714;0,029792;-0,027078
14803;74,036578;74,036578;;;;74,039292;74,036578;0,002714;;0,040708;0,002714;0,037994
14804;74,039292;74,039292;;;;74,08;74,039292;0,040708;;0,00988;0,040708;-0,030828
14805;74,08;74,08;;;;74,08988;74,08;0,00988;;0,00199;0,00988;-0,00789
14806;74,08988;74,08988;;;;74,09187;74,08988;0,00199;;0;0,00199;-0,00199
14807;74,09187;74,09187;;;;74,09187;74,09187;0;;0;0;0
14808;74,09187;74,09187;;;;74,09187;74,09187;0;;0,057048;0;0,057048
14809;74,09187;74,09187;;;;74,148918;74,09187;0,057048;;0,001755;0,057048;-0,055293
14810;74,148918;74,148918;;;;74,150673;74,148918;0,001755;;0,03544;0,001755;0,033685
14811;74,150673;74,150673;;;;74,186113;74,150673;0,03544;;0,000247;0,03544;-0,035193
14812;74,186113;74,186113;;;;74,18636;74,186113;0,000247;;7E-05;0,000247;-0,000177
14813;74,18636;74,18636;;;;74,18643;74,18636;7E-05;;0,000403;7E-05;0,000333
14814;74,18643;74,18643;;;;74,186833;74,18643;0,000403;;0,053146;0,000403;0,052743
14815;74,186833;74,186833;;;;74,239979;74,186833;0,053146;;0,118803;0,053146;0,065657
14816;74,239979;74,239979;;;;74,358782;74,239979;0,118803;;0,031366;0,118803;-0,087437
14817;74,358782;74,358782;;;;74,390148;74,358782;0,031366;;0,000144;0,031366;-0,031222
14818;74,390148;74,390148;;;;74,390292;74,390148;0,000144;;0,000469;0,000144;0,000325
14819;74,390292;74,390292;;;;74,390761;74,390292;0,000469;;0,050349;0,000469;0,04988
14820;74,390761;74,390761;;;;74,44111;74,390761;0,050349;;0,042342;0,050349;-0,008007
14821;74,44111;74,44111;;;;74,483452;74,44111;0,042342;;0,001646;0,042342;-0,040696
14822;74,483452;74,483452;;;;74,485098;74,483452;0,001646;;0,068151;0,001646;0,066505
14823;74,485098;74,485098;;;;74,553249;74,485098;0,068151;;0,015137;0,068151;-0,053014
14824;74,553249;74,553249;;;;74,568386;74,553249;0,015137;;0;0,015137;-0,015137
14825;74,568386;74,568386;;;;74,568386;74,568386;0;;0,000413;0;0,000413
14826;74,568386;74,568386;;;;74,568799;74,568386;0,000413;;0,015662;0,000413;0,015249
14827;74,568799;74,568799;;;;74,584461;74,568799;0,015662;;0,000328;0,015662;-0,015334
14828;74,584461;74,584461;;;;74,584789;74,584461;0,000328;;0,003983;0,000328;0,003655
14829;74,584789;74,584789;;;;74,588772;74,584789;0,003983;;0,042436;0,003983;0,038453
14830;74,588772;74,588772;;;;74,631208;74,588772;0,042436;;0,012367;0,042436;-0,030069
14831;74,631208;74,631208;;;;74,643575;74,631208;0,012367;;0;0,012367;-0,012367
14832;74,643575;74,643575;;;;74,643575;74,643575;0;;0,003604;0;0,003604
14833;74,643575;74,643575;;;;74,647179;74,643575;0,003604;;0,038142;0,003604;0,034538
14834;74,647179;74,647179;;;;74,685321;74,647179;0,038142;;0,006847;0,038142;-0,031295
14835;74,685321;74,685321;;;;74,692168;74,685321;0,006847;;0,000159;0,006847;-0,006688
14836;74,692168;74,692168;;;;74,692327;74,692168;0,000159;;0,003308;0,000159;0,003149
14837;74,692327;74,692327;;;;74,695635;74,692327;0,003308;;0,035155;0,003308;0,031847
14838;74,695635;74,695635;;;;74,73079;74,695635;0,035155;;0,000158;0,035155;-0,034997
14839;74,73079;74,73079;;;;74,730948;74,73079;0,000158;;0,000392;0,000158;0,000234
14840;74,730948;74,730948;;;;74,73134;74,730948;0,000392;;0,00755;0,000392;0,007158
14841;74,73134;74,73134;;;;74,73889;74,73134;0,00755;;0,031457;0,00755;0,023907
14842;74,73889;74,73889;;;;74,770347;74,73889;0,031457;;0,006358;0,031457;-0,025099
14843;74,770347;74,770347;;;;74,776705;74,770347;0,006358;;0,013157;0,006358;0,006799
14844;74,776705;74,776705;;;;74,789862;74,776705;0,013157;;0,006362;0,013157;-0,006795
14845;74,789862;74,789862;;;;74,796224;74,789862;0,006362;;0,010515;0,006362;0,004153
14846;74,796224;74,796224;;;;74,806739;74,796224;0,010515;;0,036075;0,010515;0,02556
14847;74,806739;74,806739;;;;74,842814;74,806739;0,036075;;0,000156;0,036075;-0,035919
14848;74,842814;74,842814;;;;74,84297;74,842814;0,000156;;0,056136;0,000156;0,05598
14849;74,84297;74,84297;;;;74,899106;74,84297;0,056136;;0,001563;0,056136;-0,054573
14850;74,899106;74,899106;;;;74,900669;74,899106;0,001563;;0,000196;0,001563;-0,001367
14851;74,900669;74,900669;;;;74,900865;74,900669;0,000196;;0,00114;0,000196;0,000944
14852;74,900865;74,900865;;;;74,902005;74,900865;0,00114;;0,060397;0,00114;0,059257
14853;74,902005;74,902005;;;;74,962402;74,902005;0,060397;;0,001532;0,060397;-0,058865
14854;74,962402;74,962402;;;;74,963934;74,962402;0,001532;;9,2E-05;0,001532;-0,00144
14855;74,963934;74,963934;;;;74,964026;74,963934;9,2E-05;;0,001732;9,2E-05;0,00164
14856;74,964026;74,964026;;;;74,965758;74,964026;0,001732;;0,027963;0,001732;0,026231
14857;74,965758;74,965758;;;;74,993721;74,965758;0,027963;;0,000117;0,027963;-0,027846
14858;74,993721;74,993721;;;;74,993838;74,993721;0,000117;;0,003238;0,000117;0,003121
14859;74,993838;74,993838;;;;74,997076;74,993838;0,003238;;0,000297;0,003238;-0,002941
14860;74,997076;74,997076;;;;74,997373;74,997076;0,000297;;0,026567;0,000297;0,02627
14861;74,997373;74,997373;;;;75,02394;74,997373;0,026567;;0,000361;0,026567;-0,026206
14862;75,02394;75,02394;;;;75,024301;75,02394;0,000361;;0,029712;0,000361;0,029351
14863;75,024301;75,024301;;;;75,054013;75,024301;0,029712;;0,008342;0,029712;-0,02137
14864;75,054013;75,054013;;;;75,062355;75,054013;0,008342;;0;0,008342;-0,008342
14865;75,062355;75,062355;;;;75,062355;75,062355;0;;0,000103;0;0,000103
14866;75,062355;75,062355;;;;75,062458;75,062355;0,000103;;0,00047;0,000103;0,000367
14867;75,062458;75,062458;;;;75,062928;75,062458;0,00047;;5,8E-05;0,00047;-0,000412
14868;75,062928;75,062928;;;;75,062986;75,062928;5,8E-05;;0,021838;5,8E-05;0,02178
14869;75,062986;75,062986;;;;75,084824;75,062986;0,021838;;0,007223;0,021838;-0,014615
14870;75,084824;75,084824;;;;75,092047;75,084824;0,007223;;0,000129;0,007223;-0,007094
14871;75,092047;75,092047;;;;75,092176;75,092047;0,000129;;0,017718;0,000129;0,017589
14872;75,092176;75,092176;;;;75,109894;75,092176;0,017718;;0,001691;0,017718;-0,016027
14873;75,109894;75,109894;;;;75,111585;75,109894;0,001691;;0;0,001691;-0,001691
14874;75,111585;75,111585;;;;75,111585;75,111585;0;;7,5E-05;0;7,5E-05
14875;75,111585;75,111585;;;;75,11166;75,111585;7,5E-05;;0,00086;7,5E-05;0,000785
14876;75,11166;75,11166;;;;75,11252;75,11166;0,00086;;4,4E-05;0,00086;-0,000816
14877;75,11252;75,11252;;;;75,112564;75,11252;4,4E-05;;0,000779;4,4E-05;0,000735
14878;75,112564;75,112564;;;;75,113343;75,112564;0,000779;;0,000497;0,000779;-0,000282
14879;75,113343;75,113343;;;;75,11384;75,113343;0,000497;;6,5E-05;0,000497;-0,000432
14880;75,11384;75,11384;;;;75,113905;75,11384;6,5E-05;;0,001199;6,5E-05;0,001134
14881;75,113905;75,113905;;;;75,115104;75,113905;0,001199;;0,040057;0,001199;0,038858
14882;75,115104;75,115104;;;;75,155161;75,115104;0,040057;;0,000149;0,040057;-0,039908
14883;75,155161;75,155161;;;;75,15531;75,155161;0,000149;;0,005316;0,000149;0,005167
14884;75,15531;75,15531;;;;75,160626;75,15531;0,005316;;0,011405;0,005316;0,006089
14885;75,160626;75,160626;;;;75,172031;75,160626;0,011405;;0,000212;0,011405;-0,011193
14886;75,172031;75,172031;;;;75,172243;75,172031;0,000212;;0,003066;0,000212;0,002854
14887;75,172243;75,172243;;;;75,175309;75,172243;0,003066;;0,015572;0,003066;0,012506
14888;75,175309;75,175309;;;;75,190881;75,175309;0,015572;;0,000154;0,015572;-0,015418
14889;75,190881;75,190881;;;;75,191035;75,190881;0,000154;;0,007696;0,000154;0,007542
14890;75,191035;75,191035;;;;75,198731;75,191035;0,007696;;0,00399;0,007696;-0,003706
14891;75,198731;75,198731;;;;75,202721;75,198731;0,00399;;0,000256;0,00399;-0,003734
14892;75,202721;75,202721;;;;75,202977;75,202721;0,000256;;0,002238;0,000256;0,001982
14893;75,202977;75,202977;;;;75,205215;75,202977;0,002238;;0,000286;0,002238;-0,001952
14894;75,205215;75,205215;;;;75,205501;75,205215;0,000286;;6,2E-05;0,000286;-0,000224
14895;75,205501;75,205501;;;;75,205563;75,205501;6,2E-05;;0,011185;6,2E-05;0,011123
14896;75,205563;75,205563;;;;75,216748;75,205563;0,011185;;0,008011;0,011185;-0,003174
14897;75,216748;75,216748;;;;75,224759;75,216748;0,008011;;0,000136;0,008011;-0,007875
14898;75,224759;75,224759;;;;75,224895;75,224759;0,000136;;0,003533;0,000136;0,003397
14899;75,224895;75,224895;;;;75,228428;75,224895;0,003533;;0,00052;0,003533;-0,003013
14900;75,228428;75,228428;;;;75,228948;75,228428;0,00052;;0;0,00052;-0,00052
14901;75,228948;75,228948;;;;75,228948;75,228948;0;;8,9E-05;0;8,9E-05
14902;75,228948;75,228948;;;;75,229037;75,228948;8,9E-05;;0,002511;8,9E-05;0,002422
14903;75,229037;75,229037;;;;75,231548;75,229037;0,002511;;0,055475;0,002511;0,052964
14904;75,231548;75,231548;;;;75,287023;75,231548;0,055475;;0,157902;0,055475;0,102427
14907;75,287023;75,287023;;;;75,444925;75,287023;0,157902;;0,029181;0,157902;-0,128721
14915;75,444925;75,444925;;;;75,474106;75,444925;0,029181;;0,000273;0,029181;-0,028908
14922;75,474106;75,474106;;;;75,474379;75,474106;0,000273;;0,001746;0,000273;0,001473
14923;75,474379;75,474379;;;;75,476125;75,474379;0,001746;;0,001326;0,001746;-0,00042
